x_mm,region,flow_radius_mm,flow_area_cm2,area_over_body,area_over_throat,equivalent_radius_mm,station
1330.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1331.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1332.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1333.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1334.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1335.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1336.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1337.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1338.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1339.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1340.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1341.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1342.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1343.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1344.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1345.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1346.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1347.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1348.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1349.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1350.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1351.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1352.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1353.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1354.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1355.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1356.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1357.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1358.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1359.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1360.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1361.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1362.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1363.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1364.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1365.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1366.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1367.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1368.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1369.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1370.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1371.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1372.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1373.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1374.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1375.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1376.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1377.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1378.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1379.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1380.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1381.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1382.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1383.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1384.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1385.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1386.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1387.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1388.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1389.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1390.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1391.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1392.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1393.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1394.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1395.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1396.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1397.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1398.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1399.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1400.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1401.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1402.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1403.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1404.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1405.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1406.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1407.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1408.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1409.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1410.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1411.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1412.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1413.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1414.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1415.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1416.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1417.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1418.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1419.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1420.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1421.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1422.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1423.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1424.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1425.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1426.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1427.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1428.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1429.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1430.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1431.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1432.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1433.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1434.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1435.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1436.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1437.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1438.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1439.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1440.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1441.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1442.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1443.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1444.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1445.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1446.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1447.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1448.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1449.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1450.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1451.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1452.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1453.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1454.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1455.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1456.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1457.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1458.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1459.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1460.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1461.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1462.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1463.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1464.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1465.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1466.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1467.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1468.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1469.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1470.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1471.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1472.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1473.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1474.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1475.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1476.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1477.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1478.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1479.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1480.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1481.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1482.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1483.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1484.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1485.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1486.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1487.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1488.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1489.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1490.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1491.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1492.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1493.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1494.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1495.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1496.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1497.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1498.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1499.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1500.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1501.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1502.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1503.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1504.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1505.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1506.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1507.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1508.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1509.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1510.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1511.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1512.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1513.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1514.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1515.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1516.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1517.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1518.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1519.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1520.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1521.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1522.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1523.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1524.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1525.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1526.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1527.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1528.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1529.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1530.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1531.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1532.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1533.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1534.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1535.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1536.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1537.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1538.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1539.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1540.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1541.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1542.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1543.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1544.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1545.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1546.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1547.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1548.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1549.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1550.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1551.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1552.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1553.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1554.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1555.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1556.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1557.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1558.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1559.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1560.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1561.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1562.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1563.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1564.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1565.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1566.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1567.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1568.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1569.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1570.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1571.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1572.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1573.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1574.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1575.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1576.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1577.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1578.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1579.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1580.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1581.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1582.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1583.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1584.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1585.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1586.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1587.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1588.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1589.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1590.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1591.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1592.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1593.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1594.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1595.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1596.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1597.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1598.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1599.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1600.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1601.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1602.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1603.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1604.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1605.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1606.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1607.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1608.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1609.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1610.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1611.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1612.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1613.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1614.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1615.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1616.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1617.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1618.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
1619.0000,TAILPIPE (= nozzle throat),57.81903,105.02469,0.291994,1.000000,57.81903,
