fuel_key,minimum_cycle_period_s,burn_duration_s,ignition_pressure_ratio_max,target_equivalence_ratio,feasible,completed_cycles,mean_net_thrust_n,peak_net_thrust_n,mean_fuel_mass_flow_kg_per_s,specific_impulse_s,peak_chamber_pressure_pa,peak_chamber_pressure_ratio,peak_chamber_temperature_k,relative_mass_balance_residual,relative_energy_balance_residual
gasoline_reference,0.03,0.006,1.02,1.1,True,10,128.48105057983597,1249.2583568165026,0.04523588448809602,289.6245134129583,131518.332477456,1.2750365207721686,2600.0000000000005,8.405067640226733e-15,-1.7298502851425162e-14
gasoline_reference,0.03,0.006,1.03,0.7,True,10,80.59681130207218,770.9132824260726,0.028202987323386178,291.4084038569079,119254.96403700588,1.156146307258102,2277.1207839325284,5.829940997818382e-16,1.9887053836487167e-15
gasoline_reference,0.03,0.006,1.03,0.8,True,10,98.83116880505547,923.7122212217358,0.032421460691231196,310.8427042749826,123074.48648270586,1.1931755982963783,2600.0000000000005,-2.2950269989069685e-16,4.560339189592008e-15
gasoline_reference,0.03,0.006,1.03,0.9,True,10,114.31569919383824,1090.8866216575555,0.0368304958864222,316.5028573748823,127357.94359492713,1.2347026170044326,2600.0000000000005,-7.424420788223811e-15,-2.922598811093324e-14
gasoline_reference,0.03,0.006,1.03,1.0,True,10,128.57224247661233,1254.808169830551,0.04118289553626671,318.3535263490026,131665.95358198247,1.2764676695402708,2600.0000000000005,-1.5923930350182312e-15,-2.0390353611416302e-14
gasoline_reference,0.03,0.006,1.03,1.1,True,10,128.4810526423656,1249.2583568165026,0.04523588392254802,289.6245216832964,131518.332477456,1.2750365207721686,2600.0000000000005,8.244762245517833e-15,-1.5737713339277223e-14
gasoline_reference,0.03,0.006,1.05,0.7,True,10,80.59681130207218,770.9132824260726,0.028202987323386178,291.4084038569079,119254.96403700588,1.156146307258102,2277.1207839325284,5.829940997818382e-16,1.9887053836487167e-15
gasoline_reference,0.03,0.006,1.05,0.8,True,10,98.83116997847722,923.7122212217358,0.03242146045802195,310.8427102015235,123074.48648270586,1.1931755982963783,2600.0000000000005,-1.8618577431059976e-16,5.03747693224307e-15
gasoline_reference,0.03,0.006,1.05,0.9,True,10,114.31570157824468,1090.8866216575555,0.036830495352646646,316.5028685635257,127357.94359492713,1.2347026170044326,2600.0000000000005,-7.342287845874e-15,-3.826333589947428e-14
gasoline_reference,0.03,0.006,1.05,1.0,True,10,128.5722461124776,1254.808169830551,0.04118289463083988,318.3535423508137,131665.95358198247,1.2764676695402708,2600.0000000000005,-7.581142314782791e-16,-1.3343182459003798e-14
gasoline_reference,0.03,0.006,1.05,1.1,True,10,128.48105592881674,1249.2583568165026,0.04523588302124971,289.62453486227747,131518.332477456,1.2750365207721686,2600.0000000000005,8.104791730764932e-15,-1.3036067421853292e-14
gasoline_reference,0.03,0.006,1.08,0.7,True,10,80.59681130207218,770.9132824260726,0.028202987323386178,291.4084038569079,119254.96403700588,1.156146307258102,2277.1207839325284,5.829940997818382e-16,1.9887053836487167e-15
gasoline_reference,0.03,0.006,1.08,0.8,True,10,98.83116997847722,923.7122212217358,0.03242146045802195,310.8427102015235,123074.48648270586,1.1931755982963783,2600.0000000000005,-1.8618577431059976e-16,5.03747693224307e-15
gasoline_reference,0.03,0.006,1.08,0.9,True,10,114.31570157824468,1090.8866216575555,0.036830495352646646,316.5028685635257,127357.94359492713,1.2347026170044326,2600.0000000000005,-7.342287845874e-15,-3.826333589947428e-14
gasoline_reference,0.03,0.006,1.08,1.0,True,10,128.5722461124776,1254.808169830551,0.04118289463083988,318.3535423508137,131665.95358198247,1.2764676695402708,2600.0000000000005,-7.581142314782791e-16,-1.3343182459003798e-14
gasoline_reference,0.03,0.006,1.08,1.1,True,10,128.4810571569397,1249.2583568165026,0.04523588268439387,289.62453978746936,131518.332477456,1.2750365207721686,2600.0000000000005,8.464612276369183e-15,-1.9844641412754913e-14
propane_reference,0.01,0.002,1.01,0.7,True,20,126.95374338842385,1321.8773876285982,0.02726380657271709,474.8302115705397,133459.8154385399,1.29385870041213,1554.8922614878222,-8.554143765688298e-15,-2.3351606341932202e-14
propane_reference,0.01,0.002,1.01,0.8,True,19,165.1613935512018,1699.1892952491921,0.03129261941679169,538.2027899902025,143896.48515069444,1.3950395380000369,1786.0853301226111,4.1259453011278044e-15,-1.4376264220601435e-14
propane_reference,0.01,0.002,1.01,0.9,True,18,196.71794650417283,2015.1127417453783,0.0353923444763533,566.7792919682232,155215.76513574866,1.5047770559408418,2020.6110492276598,2.7391943937878495e-14,7.447077361698593e-15
propane_reference,0.01,0.002,1.01,1.0,True,17,237.52498368571975,2365.6921499882988,0.039200556035623495,617.8689828571304,167784.00216912292,1.6266228923151764,2253.7033238003896,-1.1209141172534012e-14,3.2796787376553945e-16
propane_reference,0.01,0.002,1.01,1.1,True,18,237.67817773887296,2369.8982812245245,0.04311865533680639,562.0868494581616,167934.66966460066,1.628083575062658,2242.688587903189,5.251102636208732e-15,7.98108523949218e-15
propane_reference,0.01,0.002,1.02,0.7,True,20,126.95459292182663,1321.8773876292835,0.027263671942092886,474.8357337535576,133459.81543855838,1.2938587004123092,1554.8922614878222,-6.840086090911186e-15,-2.3228063141891396e-14
propane_reference,0.01,0.002,1.02,0.8,True,19,165.1611322014755,1699.1892952496535,0.03129266720429902,538.2011164471726,143896.48515070757,1.3950395380001641,1786.0853301226111,4.333656135707984e-15,-2.0938587583074758e-14
propane_reference,0.01,0.002,1.02,0.9,True,18,196.71775827198658,2015.1127417455582,0.03539238321972686,566.7781291959174,155215.7651357564,1.5047770559409168,2020.6110492276598,2.839682736456079e-14,4.928309983873683e-15
propane_reference,0.01,0.002,1.02,1.0,True,17,236.9101553070462,2365.692149988413,0.03921676146017697,616.0149828563224,167784.002169127,1.626622892315216,2253.7033238003896,-1.3147712881753536e-14,-2.434966988300099e-15
propane_reference,0.01,0.002,1.02,1.1,True,17,238.3534476741607,2369.8982812246627,0.0431014220571683,563.9091784260636,167934.6696646056,1.628083575062706,2242.688587903189,2.476624943334883e-15,1.0501863274164376e-14
propane_reference,0.01,0.002,1.03,0.7,True,20,126.95510127568177,1321.8773876297935,0.02726359136782776,474.83903842482727,133459.8154385721,1.2938587004124424,1554.8922614878222,-8.83840331378823e-15,-2.698055371325977e-14
propane_reference,0.01,0.002,1.03,0.8,True,19,165.16102056595722,1699.189295249916,0.03129268762018883,538.2004015354414,143896.48515071507,1.395039538000237,1786.0853301226111,3.4964791146380743e-15,-1.6164896961206556e-14
propane_reference,0.01,0.002,1.03,0.9,True,18,196.7175706731039,2015.1127417457471,0.03539242183945064,566.7769702309502,155215.76513576417,1.504777055940992,2020.6110492276598,2.664332847094411e-14,1.0960123074769885e-14
propane_reference,0.01,0.002,1.03,1.0,True,17,236.3927245007503,2365.6921499885375,0.039229722448394365,614.4664778613694,167784.00216913148,1.6266228923152593,2253.7033238003896,-1.271438657512187e-14,-2.7771221649561445e-15
propane_reference,0.01,0.002,1.03,1.1,True,17,238.76116395184718,2369.8982812247905,0.04310142205716824,564.8737751349629,167934.6696646102,1.6280835750627507,2242.688587903189,2.0983519631255248e-15,6.757074732521718e-15
propane_reference,0.01,0.002,1.05,0.7,True,20,126.95510127568177,1321.8773876297935,0.02726359136782776,474.83903842482727,133459.8154385721,1.2938587004124424,1554.8922614878222,-8.83840331378823e-15,-2.698055371325977e-14
propane_reference,0.01,0.002,1.05,0.8,True,19,165.16094626571092,1699.1892952501018,0.03129270120935681,538.1999256988512,143896.4851507203,1.3950395380002878,1786.0853301226111,4.814558487550915e-15,-1.9116939684554217e-14
propane_reference,0.01,0.002,1.05,0.9,True,18,196.71745841667047,2015.11274174591,0.035392444952130564,566.7762766731795,155215.76513577113,1.5047770559410596,2020.6110492276598,2.5167108996621828e-14,9.920386711905647e-15
propane_reference,0.01,0.002,1.05,1.0,True,17,235.58642849823477,2365.692149988769,0.03924915836199466,612.0673938573768,167784.00216913977,1.6266228923153399,2253.7033238003896,-1.3671009260279982e-14,-2.8179476705806896e-15
propane_reference,0.01,0.002,1.05,1.1,True,17,239.14359563842595,2369.8982812249997,0.04310142205716815,565.7785522224663,167934.66966461772,1.6280835750628235,2242.688587903189,2.778019371321442e-15,1.054452713716945e-14
propane_reference,0.01,0.002,1.08,0.7,True,20,126.95510127568177,1321.8773876297935,0.02726359136782776,474.83903842482727,133459.8154385721,1.2938587004124424,1554.8922614878222,-8.83840331378823e-15,-2.698055371325977e-14
propane_reference,0.01,0.002,1.08,0.8,True,19,165.16094626571092,1699.1892952501018,0.03129270120935681,538.1999256988512,143896.4851507203,1.3950395380002878,1786.0853301226111,4.814558487550915e-15,-1.9116939684554217e-14
propane_reference,0.01,0.002,1.08,0.9,True,18,196.71745841667047,2015.11274174591,0.035392444952130564,566.7762766731795,155215.76513577113,1.5047770559410596,2020.6110492276598,2.5167108996621828e-14,9.920386711905647e-15
propane_reference,0.01,0.002,1.08,1.0,True,17,235.58642849823477,2365.692149988769,0.03924915836199466,612.0673938573768,167784.00216913977,1.6266228923153399,2253.7033238003896,-1.3671009260279982e-14,-2.8179476705806896e-15
propane_reference,0.01,0.002,1.08,1.1,True,17,239.16730382638306,2369.898281225034,0.04310142205716814,565.8346423060098,167934.6696646189,1.628083575062835,2242.688587903189,3.1033183037180577e-15,1.0654409887320106e-14
propane_reference,0.01,0.003,1.01,0.7,True,19,96.56570658255076,768.5176494329442,0.026086163953655435,377.4783321719405,119195.79916706837,1.1555727190100151,1646.4802059299507,8.201318813700122e-15,2.8139183537733637e-14
propane_reference,0.01,0.003,1.01,0.8,True,19,125.9790103704307,1010.2150930697103,0.030210247850384668,425.22934603466695,125277.16503538268,1.2145300022435692,1922.4862708407125,-8.256371457426502e-15,5.8013070423363174e-15
propane_reference,0.01,0.003,1.01,0.9,True,17,152.4353211006211,1249.1333294556493,0.0344006517208582,451.8541381660837,131515.00827199,1.275004293452282,2208.826232112293,-2.3314141504738492e-15,5.500075243699428e-14
propane_reference,0.01,0.003,1.01,1.0,True,17,186.688183950499,1485.0421585190159,0.03822346350673668,498.0421722175391,137900.61204804652,1.336911085214931,2504.725314544409,1.5752787797886e-14,-1.2936773866967096e-14
propane_reference,0.01,0.003,1.01,1.1,True,17,187.48657885770922,1488.4306994323777,0.04199651343917759,455.2356577263402,137993.99848393016,1.337816442772721,2491.2267899817853,1.99006294775873e-17,1.2116400675117637e-14
propane_reference,0.01,0.003,1.02,0.7,True,19,96.30311950278072,768.5176494331845,0.02609741141106968,376.28962800380407,119195.79916707432,1.1555727190100729,1646.4802059299507,5.009940931767622e-15,2.4135149961830707e-14
propane_reference,0.01,0.003,1.02,0.8,True,19,126.29681402993765,1010.2150930699838,0.030195117643844527,426.51567194685117,125277.16503538967,1.214530002243637,1922.4862708407125,-1.0811196802249778e-14,1.7575040643217582e-15
propane_reference,0.01,0.003,1.02,0.9,True,17,152.01152818635057,1249.1333294556866,0.03441799896970341,450.3708074011508,131515.008271991,1.2750042934522918,2208.826232112293,3.1715342540991556e-16,5.795201483420525e-14
propane_reference,0.01,0.003,1.02,1.0,True,17,186.68738600124502,1485.0421585190356,0.03822364361123526,498.0376967725349,137900.61204804698,1.3369110852149357,2504.725314544409,1.5862735459233216e-14,-1.8165327344068858e-14
propane_reference,0.01,0.003,1.02,1.1,True,17,187.4851445764298,1488.430699432424,0.04199686882507866,455.2283228861367,137993.9984839315,1.3378164427727341,2491.2267899817853,2.2412032719116687e-15,1.1773237567645746e-15
propane_reference,0.01,0.003,1.03,0.7,True,19,96.14715154297095,768.5176494333174,0.02610415859790743,375.583104478505,119195.79916707757,1.1555727190101042,1646.4802059299507,5.782224559557877e-15,2.4418062183125792e-14
propane_reference,0.01,0.003,1.03,0.8,True,19,126.46569879511569,1010.215093070121,0.030187553827792122,427.19302194083946,125277.1650353932,1.2145300022436711,1922.4862708407125,-1.0576591321562439e-14,5.644339748047148e-15
propane_reference,0.01,0.003,1.03,0.9,True,17,151.78449012911133,1249.133329455703,0.03442956087632659,449.54713776110424,131515.00827199145,1.275004293452296,2208.826232112293,-4.6051678561990286e-15,6.137175429977889e-14
propane_reference,0.01,0.003,1.03,1.0,True,17,186.68639170040078,1485.04215851909,0.03822386807875631,498.03211953069507,137900.61204804847,1.3369110852149502,2504.725314544409,1.6428156320527656e-14,-1.700126393583903e-14
propane_reference,0.01,0.003,1.03,1.1,True,17,187.4841916445661,1488.4306994324563,0.0419971049974487,455.22344911307385,137993.99848393232,1.337816442772742,2491.2267899817853,3.3331727348464833e-15,5.4727917607643155e-15
propane_reference,0.01,0.003,1.05,0.7,True,19,96.14715154297095,768.5176494333174,0.02610415859790743,375.583104478505,119195.79916707757,1.1555727190101042,1646.4802059299507,5.782224559557877e-15,2.4418062183125792e-14
propane_reference,0.01,0.003,1.05,0.8,True,19,126.58156298080326,1010.2150930702414,0.03018251175942181,427.6558328361088,125277.16503539629,1.2145300022437011,1922.4862708407125,-9.856781552208573e-15,6.348908860359721e-15
propane_reference,0.01,0.003,1.05,0.9,True,17,151.60647997034363,1249.1333294557319,0.03444112044933131,448.8692109936119,131515.00827199218,1.2750042934523032,2208.826232112293,-2.6520683868552443e-15,5.473985483419679e-14
propane_reference,0.01,0.003,1.05,1.0,True,17,186.68520312700562,1485.0421585191405,0.038224136469171395,498.02545181163157,137900.61204804992,1.3369110852149642,2504.725314544409,1.7493035541822776e-14,-2.0144071499466404e-14
propane_reference,0.01,0.003,1.05,1.1,True,17,187.48253039123554,1488.4306994325186,0.041997516824051444,455.2149516149114,137993.99848393403,1.3378164427727586,2491.2267899817853,7.580440660790238e-16,2.9312341926973057e-15
propane_reference,0.01,0.003,1.08,0.7,True,19,96.14715154297095,768.5176494333174,0.02610415859790743,375.583104478505,119195.79916707757,1.1555727190101042,1646.4802059299507,5.782224559557877e-15,2.4418062183125792e-14
propane_reference,0.01,0.003,1.08,0.8,True,19,126.58156298080326,1010.2150930702414,0.03018251175942181,427.6558328361088,125277.16503539629,1.2145300022437011,1922.4862708407125,-9.856781552208573e-15,6.348908860359721e-15
propane_reference,0.01,0.003,1.08,0.9,True,17,151.60647997034363,1249.1333294557319,0.03444112044933131,448.8692109936119,131515.00827199218,1.2750042934523032,2208.826232112293,-2.6520683868552443e-15,5.473985483419679e-14
propane_reference,0.01,0.003,1.08,1.0,True,17,186.68520312700562,1485.0421585191405,0.038224136469171395,498.02545181163157,137900.61204804992,1.3369110852149642,2504.725314544409,1.7493035541822776e-14,-2.0144071499466404e-14
propane_reference,0.01,0.003,1.08,1.1,True,17,187.48229373157346,1488.430699432531,0.04199757550317359,455.2137409692354,137993.9984839344,1.3378164427727623,2491.2267899817853,2.6499692515991694e-15,1.77914697811532e-15
propane_reference,0.01,0.004,1.01,0.7,True,18,72.23627894675975,503.99138522609735,0.024716127960340634,298.02606996290984,112797.34881854664,1.0935413830203267,1720.1071285655455,-3.733696835295632e-15,-4.604963309168539e-14
propane_reference,0.01,0.004,1.01,0.8,True,17,97.13249371506525,671.3735197870374,0.02873205082169332,344.7285376978579,116815.16753821686,1.132493105604703,2040.2502732112287,-5.22400644708872e-15,-3.6338719124710885e-14
propane_reference,0.01,0.004,1.01,0.9,True,16,112.24065309524127,840.4371842202473,0.033276415058221175,343.9481492107793,120981.63377115954,1.1728859277268704,2384.5819284041904,-4.515922198552037e-15,4.202859016657099e-14
propane_reference,0.01,0.004,1.01,1.0,True,16,146.07382791543446,1013.8795252317639,0.03676580200992415,405.1423944917874,125371.12450446725,1.2154409152113543,2600.0000000000005,7.0752296534294275e-16,3.7477963824036916e-14
propane_reference,0.01,0.004,1.01,1.1,True,17,141.76225379458032,1017.1928168447176,0.04061036470286768,355.96151288052226,125456.12600520188,1.216264982972217,2600.0000000000005,6.722614771073478e-15,5.441569305001825e-14
propane_reference,0.01,0.004,1.02,0.7,True,18,72.20734720965547,503.99138522609735,0.024716127960340666,297.9067059531334,112797.34881854664,1.0935413830203267,1720.1071285661749,-6.008409177022137e-15,-3.63388478745684e-14
propane_reference,0.01,0.004,1.02,0.8,True,17,96.84419021123017,671.3735197869007,0.028747621855577516,343.519166166957,116815.16753821354,1.1324931056046708,2040.2502732112287,-5.667131572495424e-15,-3.621101466476009e-14
propane_reference,0.01,0.004,1.02,0.9,True,16,112.24247666640812,840.4371842203011,0.03327604194629526,343.9575939537963,120981.63377116088,1.1728859277268833,2384.5819284041904,-2.714502557616878e-15,4.4728730049625546e-14
propane_reference,0.01,0.004,1.02,1.0,True,16,146.0894690725238,1013.8795252317639,0.03676580200992415,405.18577595119206,125371.12450446725,1.2154409152113543,2600.0000000000005,1.1579209942945942e-15,3.4627349846329596e-14
propane_reference,0.01,0.004,1.02,1.1,True,17,142.09510358711353,1017.1928168447176,0.04059307369578294,356.94927168723024,125456.12600520188,1.216264982972217,2600.0000000000005,5.465627524589513e-15,5.856937886061868e-14
propane_reference,0.01,0.004,1.03,0.7,True,18,72.17422924090474,503.99138522609735,0.0247161279603406,297.7700707579685,112797.34881854664,1.0935413830203267,1720.107128564804,-3.638204319144894e-15,-4.933636398597113e-14
