time_s,mode,downrange_m,altitude_m,velocity_m_s,mach,flight_path_angle_deg,dynamic_pressure_pa,air_density_kg_m3,static_temperature_k,mass_kg,thrust_n,drag_n,thrust_to_weight,along_path_accel_m_s2,along_path_accel_g,load_n_roll_axial_g,load_n_yaw_normal_g,load_n_total_g,axial_force_n,normal_force_n,turn_radius_m,fuel_burned_kg,fuel_flow_kg_s,specific_impulse_s,stall_speed_m_s
3.74,v3_climb,0.0,15.918,41.59672,0.12226,6.0,1058.183,1.223129,288.0465,22.649021,126.1139,89.8581,0.567796,0.57569,0.058704,0.163232,1.148375,1.159918,36.256,255.067,305.603,0.0305973,0.0081811,1571.919,45.8002
3.76,v3_climb,0.0,16.005,41.60824,0.122294,6.0,1058.76,1.223119,288.046,22.648858,126.1139,89.8169,0.567801,0.57752,0.058891,0.163419,1.148375,1.159944,36.297,255.065,305.773,0.030761,0.0081811,1571.919,45.8002
3.78,v3_climb,0.0,16.092,41.61979,0.122328,6.0,1059.339,1.223109,288.0454,22.648694,126.1139,89.7755,0.567805,0.57936,0.059078,0.163607,1.148375,1.159971,36.338,255.063,305.942,0.0309246,0.0081811,1571.919,45.8002
3.8,v3_climb,0.0,16.179,41.63138,0.122362,6.0,1059.92,1.223098,288.0448,22.64853,126.1139,89.734,0.567809,0.5812,0.059266,0.163795,1.148375,1.159997,36.38,255.061,306.113,0.0310882,0.0081811,1571.919,45.8003
3.82,v3_climb,0.0,16.2661,41.643,0.122396,6.0,1060.503,1.223088,288.0443,22.648367,126.1139,89.6925,0.567813,0.58305,0.059454,0.163983,1.148375,1.160024,36.421,255.059,306.284,0.0312518,0.0081811,1571.919,45.8003
3.84,v3_climb,0.0,16.3532,41.65466,0.12243,6.0,1061.088,1.223078,288.0437,22.648203,126.1139,89.6509,0.567817,0.5849,0.059643,0.164172,1.148375,1.160051,36.463,255.058,306.455,0.0314154,0.0081811,1571.919,45.8003
3.86,v3_climb,0.0,16.4403,41.66636,0.122465,6.0,1061.675,1.223068,288.0431,22.648039,126.1139,89.6091,0.567821,0.58675,0.059832,0.164361,1.148375,1.160077,36.505,255.056,306.627,0.0315791,0.0081811,1571.919,45.8003
3.88,v3_climb,0.0,16.5274,41.67809,0.1225,6.0,1062.264,1.223058,288.0426,22.647876,126.1139,89.5673,0.567825,0.58861,0.060022,0.16455,1.148375,1.160104,36.547,255.054,306.8,0.0317427,0.0081811,1571.919,45.8004
3.9,v3_climb,0.0,16.6146,41.68987,0.122534,6.0,1062.856,1.223047,288.042,22.647712,126.1139,89.5254,0.567829,0.59047,0.060212,0.16474,1.148375,1.160131,36.588,255.052,306.974,0.0319063,0.0081811,1571.919,45.8004
3.92,v3_climb,0.0,16.7017,41.70168,0.122569,6.0,1063.449,1.223037,288.0414,22.647549,126.1139,89.4834,0.567833,0.59234,0.060402,0.16493,1.148375,1.160158,36.63,255.05,307.147,0.0320699,0.0081811,1571.919,45.8004
3.94,v3_climb,0.0,16.789,41.71352,0.122604,6.0,1064.044,1.223027,288.0409,22.647385,126.1139,89.4413,0.567837,0.59421,0.060593,0.165121,1.148375,1.160185,36.673,255.048,307.322,0.0322336,0.0081811,1571.919,45.8005
3.96,v3_climb,0.0,16.8762,41.72541,0.122639,6.0,1064.642,1.223017,288.0403,22.647221,126.1139,89.3991,0.567842,0.59608,0.060784,0.165312,1.148375,1.160213,36.715,255.046,307.497,0.0323972,0.0081811,1571.919,45.8005
3.98,v3_climb,0.0,16.9634,41.73733,0.122674,6.0,1065.241,1.223006,288.0397,22.647058,126.1139,89.3569,0.567846,0.59796,0.060975,0.165504,1.148375,1.16024,36.757,255.045,307.673,0.0325608,0.0081811,1571.919,45.8005
4.0,v3_climb,0.0,17.0507,41.74929,0.12271,6.0,1065.843,1.222996,288.0392,22.646894,126.1139,89.3145,0.56785,0.59984,0.061167,0.165696,1.148375,1.160267,36.799,255.043,307.849,0.0327244,0.0081811,1571.919,45.8005
4.02,v3_climb,0.0,17.138,41.76128,0.122745,6.0,1066.447,1.222986,288.0386,22.64673,126.1139,89.272,0.567854,0.60173,0.061359,0.165888,1.148375,1.160295,36.842,255.041,308.026,0.032888,0.0081811,1571.919,45.8006
4.04,v3_climb,0.0,17.2254,41.77332,0.12278,6.0,1067.052,1.222976,288.038,22.646567,126.1139,89.2295,0.567858,0.60362,0.061552,0.166081,1.148375,1.160322,36.884,255.039,308.204,0.0330517,0.0081811,1571.919,45.8006
4.06,v3_climb,0.0,17.3127,41.78539,0.122816,6.0,1067.66,1.222965,288.0375,22.646403,126.1139,89.1869,0.567862,0.60552,0.061745,0.166274,1.148375,1.16035,36.927,255.037,308.382,0.0332153,0.0081811,1571.919,45.8006
4.08,v3_climb,0.0,17.4001,41.7975,0.122852,6.0,1068.27,1.222955,288.0369,22.64624,126.1139,89.1442,0.567866,0.60741,0.061939,0.166467,1.148375,1.160378,36.97,255.035,308.561,0.0333789,0.0081811,1571.919,45.8006
4.1,v3_climb,0.0,17.4875,41.80965,0.122888,6.0,1068.882,1.222945,288.0363,22.646076,126.1139,89.1014,0.56787,0.60932,0.062133,0.166661,1.148375,1.160406,37.013,255.034,308.74,0.0335425,0.0081811,1571.919,45.8007
4.12,v3_climb,0.0,17.5749,41.82184,0.122924,6.0,1069.497,1.222934,288.0358,22.645912,126.1139,89.0585,0.567874,0.61122,0.062327,0.166856,1.148375,1.160433,37.055,255.032,308.92,0.0337061,0.0081811,1571.919,45.8007
4.14,v3_climb,0.0,17.6624,41.83406,0.12296,6.0,1070.113,1.222924,288.0352,22.645749,126.1139,89.0155,0.567879,0.61313,0.062522,0.16705,1.148375,1.160462,37.098,255.03,309.101,0.0338698,0.0081811,1571.919,45.8007
4.16,v3_climb,0.0,17.7499,41.84632,0.122996,6.0,1070.731,1.222914,288.0346,22.645585,126.1139,88.9724,0.567883,0.61505,0.062717,0.167246,1.148375,1.16049,37.141,255.028,309.282,0.0340334,0.0081811,1571.919,45.8007
4.18,v3_climb,0.0,17.8374,41.85862,0.123032,6.0,1071.352,1.222904,288.0341,22.645421,126.1139,88.9292,0.567887,0.61696,0.062913,0.167441,1.148375,1.160518,37.185,255.026,309.464,0.034197,0.0081811,1571.919,45.8008
4.2,v3_climb,0.0,17.9249,41.87096,0.123068,6.0,1071.975,1.222893,288.0335,22.645258,126.1139,88.886,0.567891,0.61889,0.063109,0.167637,1.148375,1.160546,37.228,255.024,309.646,0.0343606,0.0081811,1571.919,45.8008
